"MTU (CET/CEST)","Area","Generation Forecast (MW)","Actual Generation (MW)","Scheduled Consumption (MW)"
"07/11/2025 13:30:00 - 07/11/2025 14:00:00","CTA|IE","n/e","2852.53","n/e"
"07/11/2025 14:00:00 - 07/11/2025 14:30:00","CTA|IE","n/e","2807.04","n/e"
"07/11/2025 14:30:00 - 07/11/2025 15:00:00","CTA|IE","n/e","2776.90","n/e"
"07/11/2025 15:00:00 - 07/11/2025 15:30:00","CTA|IE","n/e","2777.98","n/e"
"07/11/2025 15:30:00 - 07/11/2025 16:00:00","CTA|IE","n/e","2753.39","n/e"
"07/11/2025 16:00:00 - 07/11/2025 16:30:00","CTA|IE","n/e","2776.83","n/e"
"07/11/2025 16:30:00 - 07/11/2025 17:00:00","CTA|IE","n/e","2901.86","n/e"
"07/11/2025 17:00:00 - 07/11/2025 17:30:00","CTA|IE","n/e","2846.94","n/e"
"07/11/2025 17:30:00 - 07/11/2025 18:00:00","CTA|IE","n/e","2989.41","n/e"
"07/11/2025 18:00:00 - 07/11/2025 18:30:00","CTA|IE","n/e","3134.50","n/e"
"07/11/2025 18:30:00 - 07/11/2025 19:00:00","CTA|IE","n/e","3172.79","n/e"
"07/11/2025 19:00:00 - 07/11/2025 19:30:00","CTA|IE","n/e","3186.14","n/e"
"07/11/2025 19:30:00 - 07/11/2025 20:00:00","CTA|IE","n/e","3147.63","n/e"
"07/11/2025 20:00:00 - 07/11/2025 20:30:00","CTA|IE","n/e","3148.85","n/e"
"07/11/2025 20:30:00 - 07/11/2025 21:00:00","CTA|IE","n/e","3110.56","n/e"
"07/11/2025 21:00:00 - 07/11/2025 21:30:00","CTA|IE","n/e","2954.40","n/e"
"07/11/2025 21:30:00 - 07/11/2025 22:00:00","CTA|IE","n/e","2808.22","n/e"
"07/11/2025 22:00:00 - 07/11/2025 22:30:00","CTA|IE","n/e","2726.78","n/e"
"07/11/2025 22:30:00 - 07/11/2025 23:00:00","CTA|IE","n/e","2650.23","n/e"
"07/11/2025 23:00:00 - 07/11/2025 23:30:00","CTA|IE","n/e","2587.61","n/e"
"07/11/2025 23:30:00 - 08/11/2025 00:00:00","CTA|IE","n/e","2460.87","n/e"
"08/11/2025 00:00:00 - 08/11/2025 00:30:00","CTA|IE","n/e","2429.60","n/e"
"08/11/2025 00:30:00 - 08/11/2025 01:00:00","CTA|IE","n/e","2498.81","n/e"
"08/11/2025 01:00:00 - 08/11/2025 01:30:00","CTA|IE","n/e","2551.13","n/e"
"08/11/2025 01:30:00 - 08/11/2025 02:00:00","CTA|IE","n/e","2607.14","n/e"
"08/11/2025 02:00:00 - 08/11/2025 02:30:00","CTA|IE","n/e","2565.56","n/e"
"08/11/2025 02:30:00 - 08/11/2025 03:00:00","CTA|IE","n/e","2547.51","n/e"
"08/11/2025 03:00:00 - 08/11/2025 03:30:00","CTA|IE","n/e","2424.26","n/e"
"08/11/2025 03:30:00 - 08/11/2025 04:00:00","CTA|IE","n/e","2502.62","n/e"
"08/11/2025 04:00:00 - 08/11/2025 04:30:00","CTA|IE","n/e","2403.65","n/e"
"08/11/2025 04:30:00 - 08/11/2025 05:00:00","CTA|IE","n/e","2344.57","n/e"
"08/11/2025 05:00:00 - 08/11/2025 05:30:00","CTA|IE","n/e","2319.55","n/e"
"08/11/2025 05:30:00 - 08/11/2025 06:00:00","CTA|IE","n/e","2350.66","n/e"
"08/11/2025 06:00:00 - 08/11/2025 06:30:00","CTA|IE","n/e","2323.56","n/e"
"08/11/2025 06:30:00 - 08/11/2025 07:00:00","CTA|IE","n/e","2276.78","n/e"
"08/11/2025 07:00:00 - 08/11/2025 07:30:00","CTA|IE","n/e","2328.10","n/e"
"08/11/2025 07:30:00 - 08/11/2025 08:00:00","CTA|IE","n/e","2300.47","n/e"
"08/11/2025 08:00:00 - 08/11/2025 08:30:00","CTA|IE","n/e","2263.68","n/e"
"08/11/2025 08:30:00 - 08/11/2025 09:00:00","CTA|IE","n/e","2322.92","n/e"
"08/11/2025 09:00:00 - 08/11/2025 09:30:00","CTA|IE","n/e","2461.28","n/e"
"08/11/2025 09:30:00 - 08/11/2025 10:00:00","CTA|IE","n/e","2666.92","n/e"
"08/11/2025 10:00:00 - 08/11/2025 10:30:00","CTA|IE","n/e","2704.13","n/e"
"08/11/2025 10:30:00 - 08/11/2025 11:00:00","CTA|IE","n/e","2676.96","n/e"
"08/11/2025 11:00:00 - 08/11/2025 11:30:00","CTA|IE","n/e","2691.62","n/e"
"08/11/2025 11:30:00 - 08/11/2025 12:00:00","CTA|IE","n/e","2686.33","n/e"
"08/11/2025 12:00:00 - 08/11/2025 12:30:00","CTA|IE","n/e","2792.60","n/e"
"08/11/2025 12:30:00 - 08/11/2025 13:00:00","CTA|IE","n/e","2568.22","n/e"
"08/11/2025 13:00:00 - 08/11/2025 13:30:00","CTA|IE","n/e","2654.54","n/e"
"08/11/2025 13:30:00 - 08/11/2025 14:00:00","CTA|IE","n/e","2756.41","n/e"
"08/11/2025 14:00:00 - 08/11/2025 14:30:00","CTA|IE","n/e","2880.32","n/e"
"08/11/2025 14:30:00 - 08/11/2025 15:00:00","CTA|IE","n/e","2984.28","n/e"
"08/11/2025 15:00:00 - 08/11/2025 15:30:00","CTA|IE","n/e","3063.45","n/e"
"08/11/2025 15:30:00 - 08/11/2025 16:00:00","CTA|IE","n/e","3079.72","n/e"
"08/11/2025 16:00:00 - 08/11/2025 16:30:00","CTA|IE","n/e","3200.10","n/e"
"08/11/2025 16:30:00 - 08/11/2025 17:00:00","CTA|IE","n/e","3365.96","n/e"
"08/11/2025 17:00:00 - 08/11/2025 17:30:00","CTA|IE","n/e","3450.17","n/e"
"08/11/2025 17:30:00 - 08/11/2025 18:00:00","CTA|IE","n/e","3608.22","n/e"
"08/11/2025 18:00:00 - 08/11/2025 18:30:00","CTA|IE","n/e","3867.99","n/e"
"08/11/2025 18:30:00 - 08/11/2025 19:00:00","CTA|IE","n/e","4035.10","n/e"
"08/11/2025 19:00:00 - 08/11/2025 19:30:00","CTA|IE","n/e","4076.04","n/e"
"08/11/2025 19:30:00 - 08/11/2025 20:00:00","CTA|IE","n/e","4152.20","n/e"
"08/11/2025 20:00:00 - 08/11/2025 20:30:00","CTA|IE","n/e","4137.09","n/e"
"08/11/2025 20:30:00 - 08/11/2025 21:00:00","CTA|IE","n/e","4273.17","n/e"
"08/11/2025 21:00:00 - 08/11/2025 21:30:00","CTA|IE","n/e","4176.21","n/e"
"08/11/2025 21:30:00 - 08/11/2025 22:00:00","CTA|IE","n/e","4229.74","n/e"
"08/11/2025 22:00:00 - 08/11/2025 22:30:00","CTA|IE","n/e","4103.61","n/e"
"08/11/2025 22:30:00 - 08/11/2025 23:00:00","CTA|IE","n/e","3852.50","n/e"
"08/11/2025 23:00:00 - 08/11/2025 23:30:00","CTA|IE","n/e","3864.15","n/e"
"08/11/2025 23:30:00 - 09/11/2025 00:00:00","CTA|IE","n/e","3841.72","n/e"
"09/11/2025 00:00:00 - 09/11/2025 00:30:00","CTA|IE","n/e","3831.68","n/e"
"09/11/2025 00:30:00 - 09/11/2025 01:00:00","CTA|IE","n/e","3803.05","n/e"
"09/11/2025 01:00:00 - 09/11/2025 01:30:00","CTA|IE","n/e","3760.04","n/e"
"09/11/2025 01:30:00 - 09/11/2025 02:00:00","CTA|IE","n/e","3669.93","n/e"
"09/11/2025 02:00:00 - 09/11/2025 02:30:00","CTA|IE","n/e","3486.74","n/e"
"09/11/2025 02:30:00 - 09/11/2025 03:00:00","CTA|IE","n/e","3436.13","n/e"
"09/11/2025 03:00:00 - 09/11/2025 03:30:00","CTA|IE","n/e","3338.30","n/e"
"09/11/2025 03:30:00 - 09/11/2025 04:00:00","CTA|IE","n/e","3393.44","n/e"
"09/11/2025 04:00:00 - 09/11/2025 04:30:00","CTA|IE","n/e","3171.83","n/e"
"09/11/2025 04:30:00 - 09/11/2025 05:00:00","CTA|IE","n/e","3033.72","n/e"
"09/11/2025 05:00:00 - 09/11/2025 05:30:00","CTA|IE","n/e","2904.93","n/e"
"09/11/2025 05:30:00 - 09/11/2025 06:00:00","CTA|IE","n/e","2782.20","n/e"
"09/11/2025 06:00:00 - 09/11/2025 06:30:00","CTA|IE","n/e","2673.16","n/e"
"09/11/2025 06:30:00 - 09/11/2025 07:00:00","CTA|IE","n/e","2503.90","n/e"
"09/11/2025 07:00:00 - 09/11/2025 07:30:00","CTA|IE","n/e","2593.63","n/e"
"09/11/2025 07:30:00 - 09/11/2025 08:00:00","CTA|IE","n/e","2619.22","n/e"
"09/11/2025 08:00:00 - 09/11/2025 08:30:00","CTA|IE","n/e","2631.41","n/e"
"09/11/2025 08:30:00 - 09/11/2025 09:00:00","CTA|IE","n/e","2544.82","n/e"
"09/11/2025 09:00:00 - 09/11/2025 09:30:00","CTA|IE","n/e","2441.23","n/e"
"09/11/2025 09:30:00 - 09/11/2025 10:00:00","CTA|IE","n/e","2432.99","n/e"
"09/11/2025 10:00:00 - 09/11/2025 10:30:00","CTA|IE","n/e","2341.21","n/e"
"09/11/2025 10:30:00 - 09/11/2025 11:00:00","CTA|IE","n/e","2370.14","n/e"
"09/11/2025 11:00:00 - 09/11/2025 11:30:00","CTA|IE","n/e","2296.17","n/e"
"09/11/2025 11:30:00 - 09/11/2025 12:00:00","CTA|IE","n/e","2266.61","n/e"
"09/11/2025 12:00:00 - 09/11/2025 12:30:00","CTA|IE","n/e","2171.41","n/e"
"09/11/2025 12:30:00 - 09/11/2025 13:00:00","CTA|IE","n/e","2322.67","n/e"
"09/11/2025 13:00:00 - 09/11/2025 13:30:00","CTA|IE","n/e","2437.80","n/e"
"09/11/2025 13:30:00 - 09/11/2025 14:00:00","CTA|IE","n/e","2418.82","n/e"
"09/11/2025 14:00:00 - 09/11/2025 14:30:00","CTA|IE","n/e","2483.78","n/e"
"09/11/2025 14:30:00 - 09/11/2025 15:00:00","CTA|IE","n/e","2438.20","n/e"
"09/11/2025 15:00:00 - 09/11/2025 15:30:00","CTA|IE","n/e","2339.06","n/e"
"09/11/2025 15:30:00 - 09/11/2025 16:00:00","CTA|IE","n/e","2247.29","n/e"
"09/11/2025 16:00:00 - 09/11/2025 16:30:00","CTA|IE","n/e","2269.93","n/e"
"09/11/2025 16:30:00 - 09/11/2025 17:00:00","CTA|IE","n/e","2257.56","n/e"
"09/11/2025 17:00:00 - 09/11/2025 17:30:00","CTA|IE","n/e","2565.77","n/e"
"09/11/2025 17:30:00 - 09/11/2025 18:00:00","CTA|IE","n/e","2689.79","n/e"
"09/11/2025 18:00:00 - 09/11/2025 18:30:00","CTA|IE","n/e","2866.68","n/e"
"09/11/2025 18:30:00 - 09/11/2025 19:00:00","CTA|IE","n/e","2871.23","n/e"
"09/11/2025 19:00:00 - 09/11/2025 19:30:00","CTA|IE","n/e","2854.21","n/e"
"09/11/2025 19:30:00 - 09/11/2025 20:00:00","CTA|IE","n/e","2821.64","n/e"
"09/11/2025 20:00:00 - 09/11/2025 20:30:00","CTA|IE","n/e","2823.30","n/e"
"09/11/2025 20:30:00 - 09/11/2025 21:00:00","CTA|IE","n/e","2870.51","n/e"
"09/11/2025 21:00:00 - 09/11/2025 21:30:00","CTA|IE","n/e","2881.04","n/e"
"09/11/2025 21:30:00 - 09/11/2025 22:00:00","CTA|IE","n/e","2865.03","n/e"
"09/11/2025 22:00:00 - 09/11/2025 22:30:00","CTA|IE","n/e","2648.67","n/e"
"09/11/2025 22:30:00 - 09/11/2025 23:00:00","CTA|IE","n/e","2431.25","n/e"
"09/11/2025 23:00:00 - 09/11/2025 23:30:00","CTA|IE","n/e","2327.41","n/e"
"09/11/2025 23:30:00 - 10/11/2025 00:00:00","CTA|IE","n/e","2379.38","n/e"
"10/11/2025 00:00:00 - 10/11/2025 00:30:00","CTA|IE","n/e","2388.70","n/e"
"10/11/2025 00:30:00 - 10/11/2025 01:00:00","CTA|IE","n/e","2575.63","n/e"
"10/11/2025 01:00:00 - 10/11/2025 01:30:00","CTA|IE","n/e","2550.67","n/e"
"10/11/2025 01:30:00 - 10/11/2025 02:00:00","CTA|IE","n/e","2580.85","n/e"
"10/11/2025 02:00:00 - 10/11/2025 02:30:00","CTA|IE","n/e","2510.36","n/e"
"10/11/2025 02:30:00 - 10/11/2025 03:00:00","CTA|IE","n/e","2437.79","n/e"
"10/11/2025 03:00:00 - 10/11/2025 03:30:00","CTA|IE","n/e","2361.25","n/e"
"10/11/2025 03:30:00 - 10/11/2025 04:00:00","CTA|IE","n/e","2340.33","n/e"
"10/11/2025 04:00:00 - 10/11/2025 04:30:00","CTA|IE","n/e","2326.11","n/e"
"10/11/2025 04:30:00 - 10/11/2025 05:00:00","CTA|IE","n/e","2236.22","n/e"
"10/11/2025 05:00:00 - 10/11/2025 05:30:00","CTA|IE","n/e","2190.98","n/e"
"10/11/2025 05:30:00 - 10/11/2025 06:00:00","CTA|IE","n/e","2132.74","n/e"
"10/11/2025 06:00:00 - 10/11/2025 06:30:00","CTA|IE","n/e","2135.80","n/e"
"10/11/2025 06:30:00 - 10/11/2025 07:00:00","CTA|IE","n/e","2113.34","n/e"
"10/11/2025 07:00:00 - 10/11/2025 07:30:00","CTA|IE","n/e","2012.73","n/e"
"10/11/2025 07:30:00 - 10/11/2025 08:00:00","CTA|IE","n/e","2368.61","n/e"
"10/11/2025 08:00:00 - 10/11/2025 08:30:00","CTA|IE","n/e","2492.56","n/e"
"10/11/2025 08:30:00 - 10/11/2025 09:00:00","CTA|IE","n/e","2680.55","n/e"
"10/11/2025 09:00:00 - 10/11/2025 09:30:00","CTA|IE","n/e","2664.80","n/e"
"10/11/2025 09:30:00 - 10/11/2025 10:00:00","CTA|IE","n/e","2634.18","n/e"
"10/11/2025 10:00:00 - 10/11/2025 10:30:00","CTA|IE","n/e","2585.82","n/e"
"10/11/2025 10:30:00 - 10/11/2025 11:00:00","CTA|IE","n/e","2506.03","n/e"
"10/11/2025 11:00:00 - 10/11/2025 11:30:00","CTA|IE","n/e","2350.60","n/e"
"10/11/2025 11:30:00 - 10/11/2025 12:00:00","CTA|IE","n/e","2220.11","n/e"
"10/11/2025 12:00:00 - 10/11/2025 12:30:00","CTA|IE","n/e","2256.65","n/e"
"10/11/2025 12:30:00 - 10/11/2025 13:00:00","CTA|IE","n/e","2297.78","n/e"
"10/11/2025 13:00:00 - 10/11/2025 13:30:00","CTA|IE","n/e","2185.20","n/e"
"10/11/2025 13:30:00 - 10/11/2025 14:00:00","CTA|IE","n/e","2201.84","n/e"
"10/11/2025 14:00:00 - 10/11/2025 14:30:00","CTA|IE","n/e","2285.34","n/e"
"10/11/2025 14:30:00 - 10/11/2025 15:00:00","CTA|IE","n/e","2314.38","n/e"
"10/11/2025 15:00:00 - 10/11/2025 15:30:00","CTA|IE","n/e","2388.71","n/e"
"10/11/2025 15:30:00 - 10/11/2025 16:00:00","CTA|IE","n/e","2389.99","n/e"
"10/11/2025 16:00:00 - 10/11/2025 16:30:00","CTA|IE","n/e","2310.65","n/e"
"10/11/2025 16:30:00 - 10/11/2025 17:00:00","CTA|IE","n/e","2369.99","n/e"
"10/11/2025 17:00:00 - 10/11/2025 17:30:00","CTA|IE","n/e","2477.38","n/e"
"10/11/2025 17:30:00 - 10/11/2025 18:00:00","CTA|IE","n/e","2618.30","n/e"
"10/11/2025 18:00:00 - 10/11/2025 18:30:00","CTA|IE","n/e","2864.62","n/e"
"10/11/2025 18:30:00 - 10/11/2025 19:00:00","CTA|IE","n/e","3034.99","n/e"
"10/11/2025 19:00:00 - 10/11/2025 19:30:00","CTA|IE","n/e","3039.10","n/e"
"10/11/2025 19:30:00 - 10/11/2025 20:00:00","CTA|IE","n/e","3046.45","n/e"
"10/11/2025 20:00:00 - 10/11/2025 20:30:00","CTA|IE","n/e","3072.39","n/e"
"10/11/2025 20:30:00 - 10/11/2025 21:00:00","CTA|IE","n/e","2963.32","n/e"
"10/11/2025 21:00:00 - 10/11/2025 21:30:00","CTA|IE","n/e","2882.88","n/e"
"10/11/2025 21:30:00 - 10/11/2025 22:00:00","CTA|IE","n/e","2997.18","n/e"
"10/11/2025 22:00:00 - 10/11/2025 22:30:00","CTA|IE","n/e","3020.02","n/e"
"10/11/2025 22:30:00 - 10/11/2025 23:00:00","CTA|IE","n/e","3129.41","n/e"
"10/11/2025 23:00:00 - 10/11/2025 23:30:00","CTA|IE","n/e","3073.34","n/e"
"10/11/2025 23:30:00 - 11/11/2025 00:00:00","CTA|IE","n/e","3044.95","n/e"
"11/11/2025 00:00:00 - 11/11/2025 00:30:00","CTA|IE","n/e","3204.43","n/e"
"11/11/2025 00:30:00 - 11/11/2025 01:00:00","CTA|IE","n/e","2839.21","n/e"
"11/11/2025 01:00:00 - 11/11/2025 01:30:00","CTA|IE","n/e","2899.18","n/e"
"11/11/2025 01:30:00 - 11/11/2025 02:00:00","CTA|IE","n/e","2916.73","n/e"
"11/11/2025 02:00:00 - 11/11/2025 02:30:00","CTA|IE","n/e","3009.70","n/e"
"11/11/2025 02:30:00 - 11/11/2025 03:00:00","CTA|IE","n/e","3194.22","n/e"
"11/11/2025 03:00:00 - 11/11/2025 03:30:00","CTA|IE","n/e","3152.76","n/e"
"11/11/2025 03:30:00 - 11/11/2025 04:00:00","CTA|IE","n/e","3153.14","n/e"
"11/11/2025 04:00:00 - 11/11/2025 04:30:00","CTA|IE","n/e","3179.39","n/e"
"11/11/2025 04:30:00 - 11/11/2025 05:00:00","CTA|IE","n/e","3122.00","n/e"
"11/11/2025 05:00:00 - 11/11/2025 05:30:00","CTA|IE","n/e","3101.41","n/e"
"11/11/2025 05:30:00 - 11/11/2025 06:00:00","CTA|IE","n/e","3197.02","n/e"
"11/11/2025 06:00:00 - 11/11/2025 06:30:00","CTA|IE","n/e","3259.74","n/e"
"11/11/2025 06:30:00 - 11/11/2025 07:00:00","CTA|IE","n/e","3394.15","n/e"
"11/11/2025 07:00:00 - 11/11/2025 07:30:00","CTA|IE","n/e","3644.58","n/e"
"11/11/2025 07:30:00 - 11/11/2025 08:00:00","CTA|IE","n/e","3965.45","n/e"
"11/11/2025 08:00:00 - 11/11/2025 08:30:00","CTA|IE","n/e","4226.86","n/e"
"11/11/2025 08:30:00 - 11/11/2025 09:00:00","CTA|IE","n/e","4284.76","n/e"
"11/11/2025 09:00:00 - 11/11/2025 09:30:00","CTA|IE","n/e","4165.00","n/e"
"11/11/2025 09:30:00 - 11/11/2025 10:00:00","CTA|IE","n/e","4228.25","n/e"
"11/11/2025 10:00:00 - 11/11/2025 10:30:00","CTA|IE","n/e","4239.68","n/e"
"11/11/2025 10:30:00 - 11/11/2025 11:00:00","CTA|IE","n/e","4064.72","n/e"
"11/11/2025 11:00:00 - 11/11/2025 11:30:00","CTA|IE","n/e","3911.90","n/e"
"11/11/2025 11:30:00 - 11/11/2025 12:00:00","CTA|IE","n/e","4001.86","n/e"
"11/11/2025 12:00:00 - 11/11/2025 12:30:00","CTA|IE","n/e","3860.13","n/e"
"11/11/2025 12:30:00 - 11/11/2025 13:00:00","CTA|IE","n/e","3771.55","n/e"
"11/11/2025 13:00:00 - 11/11/2025 13:30:00","CTA|IE","n/e","3822.84","n/e"
"11/11/2025 13:30:00 - 11/11/2025 14:00:00","CTA|IE","n/e","3803.05","n/e"
"11/11/2025 14:00:00 - 11/11/2025 14:30:00","CTA|IE","n/e","3895.47","n/e"
"11/11/2025 14:30:00 - 11/11/2025 15:00:00","CTA|IE","n/e","3957.35","n/e"
"11/11/2025 15:00:00 - 11/11/2025 15:30:00","CTA|IE","n/e","3839.23","n/e"
"11/11/2025 15:30:00 - 11/11/2025 16:00:00","CTA|IE","n/e","3668.53","n/e"
"11/11/2025 16:00:00 - 11/11/2025 16:30:00","CTA|IE","n/e","3582.19","n/e"
"11/11/2025 16:30:00 - 11/11/2025 17:00:00","CTA|IE","n/e","3552.51","n/e"
"11/11/2025 17:00:00 - 11/11/2025 17:30:00","CTA|IE","n/e","3470.54","n/e"
"11/11/2025 17:30:00 - 11/11/2025 18:00:00","CTA|IE","n/e","3394.07","n/e"
"11/11/2025 18:00:00 - 11/11/2025 18:30:00","CTA|IE","n/e","3512.24","n/e"
"11/11/2025 18:30:00 - 11/11/2025 19:00:00","CTA|IE","n/e","3647.06","n/e"
"11/11/2025 19:00:00 - 11/11/2025 19:30:00","CTA|IE","n/e","3532.14","n/e"
"11/11/2025 19:30:00 - 11/11/2025 20:00:00","CTA|IE","n/e","3547.87","n/e"
"11/11/2025 20:00:00 - 11/11/2025 20:30:00","CTA|IE","n/e","3390.24","n/e"
"11/11/2025 20:30:00 - 11/11/2025 21:00:00","CTA|IE","n/e","3296.01","n/e"
"11/11/2025 21:00:00 - 11/11/2025 21:30:00","CTA|IE","n/e","3206.96","n/e"
"11/11/2025 21:30:00 - 11/11/2025 22:00:00","CTA|IE","n/e","3285.32","n/e"
"11/11/2025 22:00:00 - 11/11/2025 22:30:00","CTA|IE","n/e","3263.24","n/e"
"11/11/2025 22:30:00 - 11/11/2025 23:00:00","CTA|IE","n/e","3058.74","n/e"
"11/11/2025 23:00:00 - 11/11/2025 23:30:00","CTA|IE","n/e","2876.91","n/e"
"11/11/2025 23:30:00 - 12/11/2025 00:00:00","CTA|IE","n/e","2558.47","n/e"
"12/11/2025 00:00:00 - 12/11/2025 00:30:00","CTA|IE","n/e","2447.80","n/e"
"12/11/2025 00:30:00 - 12/11/2025 01:00:00","CTA|IE","n/e","2737.01","n/e"
"12/11/2025 01:00:00 - 12/11/2025 01:30:00","CTA|IE","n/e","2696.67","n/e"
"12/11/2025 01:30:00 - 12/11/2025 02:00:00","CTA|IE","n/e","2761.54","n/e"
"12/11/2025 02:00:00 - 12/11/2025 02:30:00","CTA|IE","n/e","2587.21","n/e"
"12/11/2025 02:30:00 - 12/11/2025 03:00:00","CTA|IE","n/e","2417.08","n/e"
"12/11/2025 03:00:00 - 12/11/2025 03:30:00","CTA|IE","n/e","2384.42","n/e"
"12/11/2025 03:30:00 - 12/11/2025 04:00:00","CTA|IE","n/e","2352.34","n/e"
"12/11/2025 04:00:00 - 12/11/2025 04:30:00","CTA|IE","n/e","2234.30","n/e"
"12/11/2025 04:30:00 - 12/11/2025 05:00:00","CTA|IE","n/e","2069.51","n/e"
"12/11/2025 05:00:00 - 12/11/2025 05:30:00","CTA|IE","n/e","1908.25","n/e"
"12/11/2025 05:30:00 - 12/11/2025 06:00:00","CTA|IE","n/e","1860.41","n/e"
"12/11/2025 06:00:00 - 12/11/2025 06:30:00","CTA|IE","n/e","1879.62","n/e"
"12/11/2025 06:30:00 - 12/11/2025 07:00:00","CTA|IE","n/e","1940.82","n/e"
"12/11/2025 07:00:00 - 12/11/2025 07:30:00","CTA|IE","n/e","2173.84","n/e"
"12/11/2025 07:30:00 - 12/11/2025 08:00:00","CTA|IE","n/e","2205.25","n/e"
"12/11/2025 08:00:00 - 12/11/2025 08:30:00","CTA|IE","n/e","2434.80","n/e"
"12/11/2025 08:30:00 - 12/11/2025 09:00:00","CTA|IE","n/e","2720.24","n/e"
"12/11/2025 09:00:00 - 12/11/2025 09:30:00","CTA|IE","n/e","2807.78","n/e"
"12/11/2025 09:30:00 - 12/11/2025 10:00:00","CTA|IE","n/e","2858.93","n/e"
"12/11/2025 10:00:00 - 12/11/2025 10:30:00","CTA|IE","n/e","2820.91","n/e"
"12/11/2025 10:30:00 - 12/11/2025 11:00:00","CTA|IE","n/e","2726.29","n/e"
"12/11/2025 11:00:00 - 12/11/2025 11:30:00","CTA|IE","n/e","2675.26","n/e"
"12/11/2025 11:30:00 - 12/11/2025 12:00:00","CTA|IE","n/e","2680.86","n/e"
"12/11/2025 12:00:00 - 12/11/2025 12:30:00","CTA|IE","n/e","2731.39","n/e"
"12/11/2025 12:30:00 - 12/11/2025 13:00:00","CTA|IE","n/e","2786.28","n/e"
"12/11/2025 13:00:00 - 12/11/2025 13:30:00","CTA|IE","n/e","2893.87","n/e"
"12/11/2025 13:30:00 - 12/11/2025 14:00:00","CTA|IE","n/e","2981.38","n/e"
"12/11/2025 14:00:00 - 12/11/2025 14:30:00","CTA|IE","n/e","2757.55","n/e"
"12/11/2025 14:30:00 - 12/11/2025 15:00:00","CTA|IE","n/e","2851.62","n/e"
"12/11/2025 15:00:00 - 12/11/2025 15:30:00","CTA|IE","n/e","2918.41","n/e"
"12/11/2025 15:30:00 - 12/11/2025 16:00:00","CTA|IE","n/e","3082.76","n/e"
"12/11/2025 16:00:00 - 12/11/2025 16:30:00","CTA|IE","n/e","3145.53","n/e"
"12/11/2025 16:30:00 - 12/11/2025 17:00:00","CTA|IE","n/e","3384.50","n/e"
"12/11/2025 17:00:00 - 12/11/2025 17:30:00","CTA|IE","n/e","3462.62","n/e"
"12/11/2025 17:30:00 - 12/11/2025 18:00:00","CTA|IE","n/e","3495.73","n/e"
"12/11/2025 18:00:00 - 12/11/2025 18:30:00","CTA|IE","n/e","3662.69","n/e"
"12/11/2025 18:30:00 - 12/11/2025 19:00:00","CTA|IE","n/e","3666.10","n/e"
"12/11/2025 19:00:00 - 12/11/2025 19:30:00","CTA|IE","n/e","3564.52","n/e"
"12/11/2025 19:30:00 - 12/11/2025 20:00:00","CTA|IE","n/e","3638.72","n/e"
"12/11/2025 20:00:00 - 12/11/2025 20:30:00","CTA|IE","n/e","3682.77","n/e"
"12/11/2025 20:30:00 - 12/11/2025 21:00:00","CTA|IE","n/e","3734.93","n/e"
"12/11/2025 21:00:00 - 12/11/2025 21:30:00","CTA|IE","n/e","3637.05","n/e"
"12/11/2025 21:30:00 - 12/11/2025 22:00:00","CTA|IE","n/e","3558.63","n/e"
"12/11/2025 22:00:00 - 12/11/2025 22:30:00","CTA|IE","n/e","3342.15","n/e"
"12/11/2025 22:30:00 - 12/11/2025 23:00:00","CTA|IE","n/e","3140.69","n/e"
"12/11/2025 23:00:00 - 12/11/2025 23:30:00","CTA|IE","n/e","2879.94","n/e"
"12/11/2025 23:30:00 - 13/11/2025 00:00:00","CTA|IE","n/e","2546.91","n/e"
"13/11/2025 00:00:00 - 13/11/2025 00:30:00","CTA|IE","n/e","2521.21","n/e"
"13/11/2025 00:30:00 - 13/11/2025 01:00:00","CTA|IE","n/e","2502.54","n/e"
"13/11/2025 01:00:00 - 13/11/2025 01:30:00","CTA|IE","n/e","2458.78","n/e"
"13/11/2025 01:30:00 - 13/11/2025 02:00:00","CTA|IE","n/e","2411.04","n/e"
"13/11/2025 02:00:00 - 13/11/2025 02:30:00","CTA|IE","n/e","2256.30","n/e"
"13/11/2025 02:30:00 - 13/11/2025 03:00:00","CTA|IE","n/e","2279.37","n/e"
"13/11/2025 03:00:00 - 13/11/2025 03:30:00","CTA|IE","n/e","2190.15","n/e"
"13/11/2025 03:30:00 - 13/11/2025 04:00:00","CTA|IE","n/e","2324.01","n/e"
"13/11/2025 04:00:00 - 13/11/2025 04:30:00","CTA|IE","n/e","2197.02","n/e"
"13/11/2025 04:30:00 - 13/11/2025 05:00:00","CTA|IE","n/e","2153.20","n/e"
"13/11/2025 05:00:00 - 13/11/2025 05:30:00","CTA|IE","n/e","2101.04","n/e"
"13/11/2025 05:30:00 - 13/11/2025 06:00:00","CTA|IE","n/e","2058.23","n/e"
"13/11/2025 06:00:00 - 13/11/2025 06:30:00","CTA|IE","n/e","2151.49","n/e"
"13/11/2025 06:30:00 - 13/11/2025 07:00:00","CTA|IE","n/e","2014.76","n/e"
"13/11/2025 07:00:00 - 13/11/2025 07:30:00","CTA|IE","n/e","2188.96","n/e"
"13/11/2025 07:30:00 - 13/11/2025 08:00:00","CTA|IE","n/e","2558.30","n/e"
"13/11/2025 08:00:00 - 13/11/2025 08:30:00","CTA|IE","n/e","2855.38","n/e"
