"MTU","Out Area","In Area","Physical Flow (MW)"
"16/07/2025 12:00:00 - 16/07/2025 13:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"16/07/2025 12:00:00 - 16/07/2025 13:00:00","BZN|GB","BZN|IE(SEM)","990.71"
"16/07/2025 13:00:00 - 16/07/2025 14:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"16/07/2025 13:00:00 - 16/07/2025 14:00:00","BZN|GB","BZN|IE(SEM)","933.00"
"16/07/2025 14:00:00 - 16/07/2025 15:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"16/07/2025 14:00:00 - 16/07/2025 15:00:00","BZN|GB","BZN|IE(SEM)","1067.75"
"16/07/2025 15:00:00 - 16/07/2025 16:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"16/07/2025 15:00:00 - 16/07/2025 16:00:00","BZN|GB","BZN|IE(SEM)","898.20"
"16/07/2025 16:00:00 - 16/07/2025 17:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"16/07/2025 16:00:00 - 16/07/2025 17:00:00","BZN|GB","BZN|IE(SEM)","936.78"
"16/07/2025 17:00:00 - 16/07/2025 18:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"16/07/2025 17:00:00 - 16/07/2025 18:00:00","BZN|GB","BZN|IE(SEM)","1116.15"
"16/07/2025 18:00:00 - 16/07/2025 19:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"16/07/2025 18:00:00 - 16/07/2025 19:00:00","BZN|GB","BZN|IE(SEM)","1325.79"
"16/07/2025 19:00:00 - 16/07/2025 20:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"16/07/2025 19:00:00 - 16/07/2025 20:00:00","BZN|GB","BZN|IE(SEM)","1286.40"
"16/07/2025 20:00:00 - 16/07/2025 21:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"16/07/2025 20:00:00 - 16/07/2025 21:00:00","BZN|GB","BZN|IE(SEM)","1004.09"
"16/07/2025 21:00:00 - 16/07/2025 22:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"16/07/2025 21:00:00 - 16/07/2025 22:00:00","BZN|GB","BZN|IE(SEM)","956.74"
"16/07/2025 22:00:00 - 16/07/2025 23:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"16/07/2025 22:00:00 - 16/07/2025 23:00:00","BZN|GB","BZN|IE(SEM)","871.91"
"16/07/2025 23:00:00 - 17/07/2025 00:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"16/07/2025 23:00:00 - 17/07/2025 00:00:00","BZN|GB","BZN|IE(SEM)","1010.59"
"17/07/2025 00:00:00 - 17/07/2025 01:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 00:00:00 - 17/07/2025 01:00:00","BZN|GB","BZN|IE(SEM)","843.23"
"17/07/2025 01:00:00 - 17/07/2025 02:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 01:00:00 - 17/07/2025 02:00:00","BZN|GB","BZN|IE(SEM)","579.46"
"17/07/2025 02:00:00 - 17/07/2025 03:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 02:00:00 - 17/07/2025 03:00:00","BZN|GB","BZN|IE(SEM)","362.41"
"17/07/2025 03:00:00 - 17/07/2025 04:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 03:00:00 - 17/07/2025 04:00:00","BZN|GB","BZN|IE(SEM)","312.07"
"17/07/2025 04:00:00 - 17/07/2025 05:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 04:00:00 - 17/07/2025 05:00:00","BZN|GB","BZN|IE(SEM)","207.20"
"17/07/2025 05:00:00 - 17/07/2025 06:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 05:00:00 - 17/07/2025 06:00:00","BZN|GB","BZN|IE(SEM)","11.61"
"17/07/2025 06:00:00 - 17/07/2025 07:00:00","BZN|IE(SEM)","BZN|GB","254.54"
"17/07/2025 06:00:00 - 17/07/2025 07:00:00","BZN|GB","BZN|IE(SEM)","0.00"
"17/07/2025 07:00:00 - 17/07/2025 08:00:00","BZN|IE(SEM)","BZN|GB","222.77"
"17/07/2025 07:00:00 - 17/07/2025 08:00:00","BZN|GB","BZN|IE(SEM)","0.00"
"17/07/2025 08:00:00 - 17/07/2025 09:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 08:00:00 - 17/07/2025 09:00:00","BZN|GB","BZN|IE(SEM)","81.65"
"17/07/2025 09:00:00 - 17/07/2025 10:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 09:00:00 - 17/07/2025 10:00:00","BZN|GB","BZN|IE(SEM)","364.55"
"17/07/2025 10:00:00 - 17/07/2025 11:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 10:00:00 - 17/07/2025 11:00:00","BZN|GB","BZN|IE(SEM)","320.63"
"17/07/2025 11:00:00 - 17/07/2025 12:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 11:00:00 - 17/07/2025 12:00:00","BZN|GB","BZN|IE(SEM)","251.35"
"17/07/2025 12:00:00 - 17/07/2025 13:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 12:00:00 - 17/07/2025 13:00:00","BZN|GB","BZN|IE(SEM)","236.67"
"17/07/2025 13:00:00 - 17/07/2025 14:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 13:00:00 - 17/07/2025 14:00:00","BZN|GB","BZN|IE(SEM)","560.95"
"17/07/2025 14:00:00 - 17/07/2025 15:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 14:00:00 - 17/07/2025 15:00:00","BZN|GB","BZN|IE(SEM)","740.78"
"17/07/2025 15:00:00 - 17/07/2025 16:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 15:00:00 - 17/07/2025 16:00:00","BZN|GB","BZN|IE(SEM)","809.29"
"17/07/2025 16:00:00 - 17/07/2025 17:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 16:00:00 - 17/07/2025 17:00:00","BZN|GB","BZN|IE(SEM)","789.62"
"17/07/2025 17:00:00 - 17/07/2025 18:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 17:00:00 - 17/07/2025 18:00:00","BZN|GB","BZN|IE(SEM)","408.61"
"17/07/2025 18:00:00 - 17/07/2025 19:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 18:00:00 - 17/07/2025 19:00:00","BZN|GB","BZN|IE(SEM)","401.94"
"17/07/2025 19:00:00 - 17/07/2025 20:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 19:00:00 - 17/07/2025 20:00:00","BZN|GB","BZN|IE(SEM)","490.88"
"17/07/2025 20:00:00 - 17/07/2025 21:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 20:00:00 - 17/07/2025 21:00:00","BZN|GB","BZN|IE(SEM)","197.81"
"17/07/2025 21:00:00 - 17/07/2025 22:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 21:00:00 - 17/07/2025 22:00:00","BZN|GB","BZN|IE(SEM)","141.86"
"17/07/2025 22:00:00 - 17/07/2025 23:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 22:00:00 - 17/07/2025 23:00:00","BZN|GB","BZN|IE(SEM)","328.18"
"17/07/2025 23:00:00 - 18/07/2025 00:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"17/07/2025 23:00:00 - 18/07/2025 00:00:00","BZN|GB","BZN|IE(SEM)","404.98"
"18/07/2025 00:00:00 - 18/07/2025 01:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 00:00:00 - 18/07/2025 01:00:00","BZN|GB","BZN|IE(SEM)","393.15"
"18/07/2025 01:00:00 - 18/07/2025 02:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 01:00:00 - 18/07/2025 02:00:00","BZN|GB","BZN|IE(SEM)","118.72"
"18/07/2025 02:00:00 - 18/07/2025 03:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 02:00:00 - 18/07/2025 03:00:00","BZN|GB","BZN|IE(SEM)","275.29"
"18/07/2025 03:00:00 - 18/07/2025 04:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 03:00:00 - 18/07/2025 04:00:00","BZN|GB","BZN|IE(SEM)","581.34"
"18/07/2025 04:00:00 - 18/07/2025 05:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 04:00:00 - 18/07/2025 05:00:00","BZN|GB","BZN|IE(SEM)","524.76"
"18/07/2025 05:00:00 - 18/07/2025 06:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 05:00:00 - 18/07/2025 06:00:00","BZN|GB","BZN|IE(SEM)","273.66"
"18/07/2025 06:00:00 - 18/07/2025 07:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 06:00:00 - 18/07/2025 07:00:00","BZN|GB","BZN|IE(SEM)","197.08"
"18/07/2025 07:00:00 - 18/07/2025 08:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 07:00:00 - 18/07/2025 08:00:00","BZN|GB","BZN|IE(SEM)","377.26"
"18/07/2025 08:00:00 - 18/07/2025 09:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 08:00:00 - 18/07/2025 09:00:00","BZN|GB","BZN|IE(SEM)","924.16"
"18/07/2025 09:00:00 - 18/07/2025 10:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 09:00:00 - 18/07/2025 10:00:00","BZN|GB","BZN|IE(SEM)","1386.54"
"18/07/2025 10:00:00 - 18/07/2025 11:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 10:00:00 - 18/07/2025 11:00:00","BZN|GB","BZN|IE(SEM)","1491.65"
"18/07/2025 11:00:00 - 18/07/2025 12:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 11:00:00 - 18/07/2025 12:00:00","BZN|GB","BZN|IE(SEM)","1366.90"
"18/07/2025 12:00:00 - 18/07/2025 13:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 12:00:00 - 18/07/2025 13:00:00","BZN|GB","BZN|IE(SEM)","1147.29"
"18/07/2025 13:00:00 - 18/07/2025 14:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 13:00:00 - 18/07/2025 14:00:00","BZN|GB","BZN|IE(SEM)","1131.31"
"18/07/2025 14:00:00 - 18/07/2025 15:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 14:00:00 - 18/07/2025 15:00:00","BZN|GB","BZN|IE(SEM)","1194.26"
"18/07/2025 15:00:00 - 18/07/2025 16:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 15:00:00 - 18/07/2025 16:00:00","BZN|GB","BZN|IE(SEM)","1250.87"
"18/07/2025 16:00:00 - 18/07/2025 17:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 16:00:00 - 18/07/2025 17:00:00","BZN|GB","BZN|IE(SEM)","1020.26"
"18/07/2025 17:00:00 - 18/07/2025 18:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 17:00:00 - 18/07/2025 18:00:00","BZN|GB","BZN|IE(SEM)","1236.23"
"18/07/2025 18:00:00 - 18/07/2025 19:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 18:00:00 - 18/07/2025 19:00:00","BZN|GB","BZN|IE(SEM)","1469.74"
"18/07/2025 19:00:00 - 18/07/2025 20:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 19:00:00 - 18/07/2025 20:00:00","BZN|GB","BZN|IE(SEM)","1481.56"
"18/07/2025 20:00:00 - 18/07/2025 21:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 20:00:00 - 18/07/2025 21:00:00","BZN|GB","BZN|IE(SEM)","1314.54"
"18/07/2025 21:00:00 - 18/07/2025 22:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 21:00:00 - 18/07/2025 22:00:00","BZN|GB","BZN|IE(SEM)","1293.97"
"18/07/2025 22:00:00 - 18/07/2025 23:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 22:00:00 - 18/07/2025 23:00:00","BZN|GB","BZN|IE(SEM)","1419.75"
"18/07/2025 23:00:00 - 19/07/2025 00:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"18/07/2025 23:00:00 - 19/07/2025 00:00:00","BZN|GB","BZN|IE(SEM)","1481.66"
"19/07/2025 00:00:00 - 19/07/2025 01:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 00:00:00 - 19/07/2025 01:00:00","BZN|GB","BZN|IE(SEM)","1491.38"
"19/07/2025 01:00:00 - 19/07/2025 02:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 01:00:00 - 19/07/2025 02:00:00","BZN|GB","BZN|IE(SEM)","1392.49"
"19/07/2025 02:00:00 - 19/07/2025 03:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 02:00:00 - 19/07/2025 03:00:00","BZN|GB","BZN|IE(SEM)","1126.88"
"19/07/2025 03:00:00 - 19/07/2025 04:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 03:00:00 - 19/07/2025 04:00:00","BZN|GB","BZN|IE(SEM)","1130.68"
"19/07/2025 04:00:00 - 19/07/2025 05:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 04:00:00 - 19/07/2025 05:00:00","BZN|GB","BZN|IE(SEM)","1015.10"
"19/07/2025 05:00:00 - 19/07/2025 06:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 05:00:00 - 19/07/2025 06:00:00","BZN|GB","BZN|IE(SEM)","878.45"
"19/07/2025 06:00:00 - 19/07/2025 07:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 06:00:00 - 19/07/2025 07:00:00","BZN|GB","BZN|IE(SEM)","779.57"
"19/07/2025 07:00:00 - 19/07/2025 08:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 07:00:00 - 19/07/2025 08:00:00","BZN|GB","BZN|IE(SEM)","823.63"
"19/07/2025 08:00:00 - 19/07/2025 09:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 08:00:00 - 19/07/2025 09:00:00","BZN|GB","BZN|IE(SEM)","931.08"
"19/07/2025 09:00:00 - 19/07/2025 10:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 09:00:00 - 19/07/2025 10:00:00","BZN|GB","BZN|IE(SEM)","1142.82"
"19/07/2025 10:00:00 - 19/07/2025 11:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 10:00:00 - 19/07/2025 11:00:00","BZN|GB","BZN|IE(SEM)","1141.40"
"19/07/2025 11:00:00 - 19/07/2025 12:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 11:00:00 - 19/07/2025 12:00:00","BZN|GB","BZN|IE(SEM)","873.30"
"19/07/2025 12:00:00 - 19/07/2025 13:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 12:00:00 - 19/07/2025 13:00:00","BZN|GB","BZN|IE(SEM)","464.78"
"19/07/2025 13:00:00 - 19/07/2025 14:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 13:00:00 - 19/07/2025 14:00:00","BZN|GB","BZN|IE(SEM)","206.17"
"19/07/2025 14:00:00 - 19/07/2025 15:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 14:00:00 - 19/07/2025 15:00:00","BZN|GB","BZN|IE(SEM)","414.17"
"19/07/2025 15:00:00 - 19/07/2025 16:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 15:00:00 - 19/07/2025 16:00:00","BZN|GB","BZN|IE(SEM)","675.50"
"19/07/2025 16:00:00 - 19/07/2025 17:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 16:00:00 - 19/07/2025 17:00:00","BZN|GB","BZN|IE(SEM)","892.09"
"19/07/2025 17:00:00 - 19/07/2025 18:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 17:00:00 - 19/07/2025 18:00:00","BZN|GB","BZN|IE(SEM)","591.13"
"19/07/2025 18:00:00 - 19/07/2025 19:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 18:00:00 - 19/07/2025 19:00:00","BZN|GB","BZN|IE(SEM)","568.55"
"19/07/2025 19:00:00 - 19/07/2025 20:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 19:00:00 - 19/07/2025 20:00:00","BZN|GB","BZN|IE(SEM)","804.97"
"19/07/2025 20:00:00 - 19/07/2025 21:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 20:00:00 - 19/07/2025 21:00:00","BZN|GB","BZN|IE(SEM)","623.75"
"19/07/2025 21:00:00 - 19/07/2025 22:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 21:00:00 - 19/07/2025 22:00:00","BZN|GB","BZN|IE(SEM)","565.49"
"19/07/2025 22:00:00 - 19/07/2025 23:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 22:00:00 - 19/07/2025 23:00:00","BZN|GB","BZN|IE(SEM)","592.53"
"19/07/2025 23:00:00 - 20/07/2025 00:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"19/07/2025 23:00:00 - 20/07/2025 00:00:00","BZN|GB","BZN|IE(SEM)","374.17"
"20/07/2025 00:00:00 - 20/07/2025 01:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 00:00:00 - 20/07/2025 01:00:00","BZN|GB","BZN|IE(SEM)","281.85"
"20/07/2025 01:00:00 - 20/07/2025 02:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 01:00:00 - 20/07/2025 02:00:00","BZN|GB","BZN|IE(SEM)","210.45"
"20/07/2025 02:00:00 - 20/07/2025 03:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 02:00:00 - 20/07/2025 03:00:00","BZN|GB","BZN|IE(SEM)","231.71"
"20/07/2025 03:00:00 - 20/07/2025 04:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 03:00:00 - 20/07/2025 04:00:00","BZN|GB","BZN|IE(SEM)","460.61"
"20/07/2025 04:00:00 - 20/07/2025 05:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 04:00:00 - 20/07/2025 05:00:00","BZN|GB","BZN|IE(SEM)","321.81"
"20/07/2025 05:00:00 - 20/07/2025 06:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 05:00:00 - 20/07/2025 06:00:00","BZN|GB","BZN|IE(SEM)","104.33"
"20/07/2025 06:00:00 - 20/07/2025 07:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 06:00:00 - 20/07/2025 07:00:00","BZN|GB","BZN|IE(SEM)","48.58"
"20/07/2025 07:00:00 - 20/07/2025 08:00:00","BZN|IE(SEM)","BZN|GB","4.20"
"20/07/2025 07:00:00 - 20/07/2025 08:00:00","BZN|GB","BZN|IE(SEM)","0.00"
"20/07/2025 08:00:00 - 20/07/2025 09:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 08:00:00 - 20/07/2025 09:00:00","BZN|GB","BZN|IE(SEM)","67.67"
"20/07/2025 09:00:00 - 20/07/2025 10:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 09:00:00 - 20/07/2025 10:00:00","BZN|GB","BZN|IE(SEM)","175.65"
"20/07/2025 10:00:00 - 20/07/2025 11:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 10:00:00 - 20/07/2025 11:00:00","BZN|GB","BZN|IE(SEM)","248.39"
"20/07/2025 11:00:00 - 20/07/2025 12:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 11:00:00 - 20/07/2025 12:00:00","BZN|GB","BZN|IE(SEM)","404.33"
"20/07/2025 12:00:00 - 20/07/2025 13:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 12:00:00 - 20/07/2025 13:00:00","BZN|GB","BZN|IE(SEM)","189.80"
"20/07/2025 13:00:00 - 20/07/2025 14:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 13:00:00 - 20/07/2025 14:00:00","BZN|GB","BZN|IE(SEM)","181.05"
"20/07/2025 14:00:00 - 20/07/2025 15:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 14:00:00 - 20/07/2025 15:00:00","BZN|GB","BZN|IE(SEM)","390.77"
"20/07/2025 15:00:00 - 20/07/2025 16:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 15:00:00 - 20/07/2025 16:00:00","BZN|GB","BZN|IE(SEM)","749.14"
"20/07/2025 16:00:00 - 20/07/2025 17:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 16:00:00 - 20/07/2025 17:00:00","BZN|GB","BZN|IE(SEM)","438.69"
"20/07/2025 17:00:00 - 20/07/2025 18:00:00","BZN|IE(SEM)","BZN|GB","14.32"
"20/07/2025 17:00:00 - 20/07/2025 18:00:00","BZN|GB","BZN|IE(SEM)","0.00"
"20/07/2025 18:00:00 - 20/07/2025 19:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 18:00:00 - 20/07/2025 19:00:00","BZN|GB","BZN|IE(SEM)","140.07"
"20/07/2025 19:00:00 - 20/07/2025 20:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 19:00:00 - 20/07/2025 20:00:00","BZN|GB","BZN|IE(SEM)","415.05"
"20/07/2025 20:00:00 - 20/07/2025 21:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 20:00:00 - 20/07/2025 21:00:00","BZN|GB","BZN|IE(SEM)","338.19"
"20/07/2025 21:00:00 - 20/07/2025 22:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 21:00:00 - 20/07/2025 22:00:00","BZN|GB","BZN|IE(SEM)","519.98"
"20/07/2025 22:00:00 - 20/07/2025 23:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 22:00:00 - 20/07/2025 23:00:00","BZN|GB","BZN|IE(SEM)","601.32"
"20/07/2025 23:00:00 - 21/07/2025 00:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"20/07/2025 23:00:00 - 21/07/2025 00:00:00","BZN|GB","BZN|IE(SEM)","676.81"
"21/07/2025 00:00:00 - 21/07/2025 01:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/07/2025 00:00:00 - 21/07/2025 01:00:00","BZN|GB","BZN|IE(SEM)","523.71"
"21/07/2025 01:00:00 - 21/07/2025 02:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/07/2025 01:00:00 - 21/07/2025 02:00:00","BZN|GB","BZN|IE(SEM)","308.81"
"21/07/2025 02:00:00 - 21/07/2025 03:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/07/2025 02:00:00 - 21/07/2025 03:00:00","BZN|GB","BZN|IE(SEM)","188.22"
"21/07/2025 03:00:00 - 21/07/2025 04:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/07/2025 03:00:00 - 21/07/2025 04:00:00","BZN|GB","BZN|IE(SEM)","215.31"
"21/07/2025 04:00:00 - 21/07/2025 05:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/07/2025 04:00:00 - 21/07/2025 05:00:00","BZN|GB","BZN|IE(SEM)","60.42"
"21/07/2025 05:00:00 - 21/07/2025 06:00:00","BZN|IE(SEM)","BZN|GB","14.61"
"21/07/2025 05:00:00 - 21/07/2025 06:00:00","BZN|GB","BZN|IE(SEM)","0.00"
"21/07/2025 06:00:00 - 21/07/2025 07:00:00","BZN|IE(SEM)","BZN|GB","271.30"
"21/07/2025 06:00:00 - 21/07/2025 07:00:00","BZN|GB","BZN|IE(SEM)","0.00"
"21/07/2025 07:00:00 - 21/07/2025 08:00:00","BZN|IE(SEM)","BZN|GB","328.56"
"21/07/2025 07:00:00 - 21/07/2025 08:00:00","BZN|GB","BZN|IE(SEM)","0.00"
"21/07/2025 08:00:00 - 21/07/2025 09:00:00","BZN|IE(SEM)","BZN|GB","20.61"
"21/07/2025 08:00:00 - 21/07/2025 09:00:00","BZN|GB","BZN|IE(SEM)","0.00"
"21/07/2025 09:00:00 - 21/07/2025 10:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/07/2025 09:00:00 - 21/07/2025 10:00:00","BZN|GB","BZN|IE(SEM)","76.10"
"21/07/2025 10:00:00 - 21/07/2025 11:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/07/2025 10:00:00 - 21/07/2025 11:00:00","BZN|GB","BZN|IE(SEM)","135.28"
"21/07/2025 11:00:00 - 21/07/2025 12:00:00","BZN|IE(SEM)","BZN|GB","47.59"
"21/07/2025 11:00:00 - 21/07/2025 12:00:00","BZN|GB","BZN|IE(SEM)","0.00"
"21/07/2025 12:00:00 - 21/07/2025 13:00:00","BZN|IE(SEM)","BZN|GB","19.86"
"21/07/2025 12:00:00 - 21/07/2025 13:00:00","BZN|GB","BZN|IE(SEM)","0.00"
"21/07/2025 13:00:00 - 21/07/2025 14:00:00","BZN|IE(SEM)","BZN|GB","17.68"
"21/07/2025 13:00:00 - 21/07/2025 14:00:00","BZN|GB","BZN|IE(SEM)","0.00"
"21/07/2025 14:00:00 - 21/07/2025 15:00:00","BZN|IE(SEM)","BZN|GB","13.61"
"21/07/2025 14:00:00 - 21/07/2025 15:00:00","BZN|GB","BZN|IE(SEM)","0.00"
"21/07/2025 15:00:00 - 21/07/2025 16:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/07/2025 15:00:00 - 21/07/2025 16:00:00","BZN|GB","BZN|IE(SEM)","52.10"
"21/07/2025 16:00:00 - 21/07/2025 17:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/07/2025 16:00:00 - 21/07/2025 17:00:00","BZN|GB","BZN|IE(SEM)","72.37"
"21/07/2025 17:00:00 - 21/07/2025 18:00:00","BZN|IE(SEM)","BZN|GB","109.23"
"21/07/2025 17:00:00 - 21/07/2025 18:00:00","BZN|GB","BZN|IE(SEM)","0.00"
"21/07/2025 18:00:00 - 21/07/2025 19:00:00","BZN|IE(SEM)","BZN|GB","131.53"
"21/07/2025 18:00:00 - 21/07/2025 19:00:00","BZN|GB","BZN|IE(SEM)","0.00"
"21/07/2025 19:00:00 - 21/07/2025 20:00:00","BZN|IE(SEM)","BZN|GB","146.62"
"21/07/2025 19:00:00 - 21/07/2025 20:00:00","BZN|GB","BZN|IE(SEM)","0.00"
"21/07/2025 20:00:00 - 21/07/2025 21:00:00","BZN|IE(SEM)","BZN|GB","104.23"
"21/07/2025 20:00:00 - 21/07/2025 21:00:00","BZN|GB","BZN|IE(SEM)","0.00"
"21/07/2025 21:00:00 - 21/07/2025 22:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/07/2025 21:00:00 - 21/07/2025 22:00:00","BZN|GB","BZN|IE(SEM)","64.80"
"21/07/2025 22:00:00 - 21/07/2025 23:00:00","BZN|IE(SEM)","BZN|GB","0.00"
"21/07/2025 22:00:00 - 21/07/2025 23:00:00","BZN|GB","BZN|IE(SEM)","486.32"
"21/07/2025 23:00:00 - 22/07/2025 00:00:00","BZN|IE(SEM)","BZN|GB","0.00"
