Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-12-29T01:25:00.000000,Great Britain,Great Britain,GB,145.5,221.83,61.96,38.4,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T01:30:00.000000,Great Britain,Great Britain,GB,146.75,220.91,61.87,38.29, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T01:35:00.000000,Great Britain,Great Britain,GB,146.71,220.86,61.88,38.3,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T01:40:00.000000,Great Britain,Great Britain,GB,146.8,220.96,61.86,38.29, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T01:45:00.000000,Great Britain,Great Britain,GB,146.7,220.86,61.87,38.29,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T01:50:00.000000,Great Britain,Great Britain,GB,146.68,220.85,61.87,38.29, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T01:55:00.000000,Great Britain,Great Britain,GB,146.66,220.82,61.88,38.29,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T02:00:00.000000,Great Britain,Great Britain,GB,142.08,215.16,63.07,39.43, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T02:05:00.000000,Great Britain,Great Britain,GB,142.12,215.2,63.07,39.42, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T02:10:00.000000,Great Britain,Great Britain,GB,141.98,215.05,63.09,39.43, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T02:15:00.000000,Great Britain,Great Britain,GB,141.95,214.99,63.09,39.4,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T02:20:00.000000,Great Britain,Great Britain,GB,141.83,214.86,63.11,39.41,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T02:25:00.000000,Great Britain,Great Britain,GB,141.85,214.89,63.1,39.41,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T02:30:00.000000,Great Britain,Great Britain,GB,136.51,208.36,64.33,40.34, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T02:35:00.000000,Great Britain,Great Britain,GB,136.46,208.29,64.34,40.34,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T02:40:00.000000,Great Britain,Great Britain,GB,136.44,208.28,64.34,40.34,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T02:45:00.000000,Great Britain,Great Britain,GB,136.38,208.24,64.35,40.33, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T02:50:00.000000,Great Britain,Great Britain,GB,136.37,208.22,64.35,40.33,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T02:55:00.000000,Great Britain,Great Britain,GB,136.32,208.17,64.36,40.34,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T03:00:00.000000,Great Britain,Great Britain,GB,136.33,207.08,64.5,40.57, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T03:05:00.000000,Great Britain,Great Britain,GB,136.24,206.98,64.52,40.58,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T03:10:00.000000,Great Britain,Great Britain,GB,136.23,206.97,64.52,40.58,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T03:15:00.000000,Great Britain,Great Britain,GB,136.12,206.84,64.52,40.57, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T03:20:00.000000,Great Britain,Great Britain,GB,136.18,206.91,64.51,40.57, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T03:25:00.000000,Great Britain,Great Britain,GB,136.14,206.86,64.52,40.57,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T03:30:00.000000,Great Britain,Great Britain,GB,135.17,206.27,64.83,41.25,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T03:35:00.000000,Great Britain,Great Britain,GB,135.18,206.27,64.83,41.25,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T03:40:00.000000,Great Britain,Great Britain,GB,135.2,206.29,64.83,41.25,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T03:45:00.000000,Great Britain,Great Britain,GB,135.17,206.28,64.84,41.23, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T03:50:00.000000,Great Britain,Great Britain,GB,135.21,206.33,64.83,41.22,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T03:55:00.000000,Great Britain,Great Britain,GB,135.23,206.35,64.83,41.22, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T04:00:00.000000,Great Britain,Great Britain,GB,132.35,204.63,65.55,44.02,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T04:05:00.000000,Great Britain,Great Britain,GB,132.25,204.51,65.56,44.04,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T04:10:00.000000,Great Britain,Great Britain,GB,132.3,204.57,65.56,44.03,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T04:15:00.000000,Great Britain,Great Britain,GB,132.28,204.57,65.55,44.02,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T04:20:00.000000,Great Britain,Great Britain,GB,132.25,204.53,65.55,44.02,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T04:25:00.000000,Great Britain,Great Britain,GB,132.26,204.54,65.55,44.02, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T04:30:00.000000,Great Britain,Great Britain,GB,135.73,209.18,64.35,43.39,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T04:35:00.000000,Great Britain,Great Britain,GB,135.68,209.12,64.36,43.4,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T04:40:00.000000,Great Britain,Great Britain,GB,135.68,209.11,64.36,43.4,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T04:45:00.000000,Great Britain,Great Britain,GB,135.52,208.99,64.38,43.41,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T04:50:00.000000,Great Britain,Great Britain,GB,135.51,208.98,64.38,43.41,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T04:55:00.000000,Great Britain,Great Britain,GB,135.51,208.97,64.38,43.41, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T05:00:00.000000,Great Britain,Great Britain,GB,149.09,228.72,60.5,43.9,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T05:05:00.000000,Great Britain,Great Britain,GB,149.14,228.77,60.5,43.89,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T05:10:00.000000,Great Britain,Great Britain,GB,149.08,228.69,60.51,43.9,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T05:15:00.000000,Great Britain,Great Britain,GB,148.97,228.58,60.52,43.92,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T05:20:00.000000,Great Britain,Great Britain,GB,148.96,228.58,60.52,43.92,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T05:25:00.000000,Great Britain,Great Britain,GB,148.95,228.57,60.52,43.92, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T05:30:00.000000,Great Britain,Great Britain,GB,154.12,233.97,59.19,43.51,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T05:35:00.000000,Great Britain,Great Britain,GB,154.62,234.55,59.12,43.44,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T05:40:00.000000,Great Britain,Great Britain,GB,154.17,234.04,59.18,43.5, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T05:45:00.000000,Great Britain,Great Britain,GB,154.15,234.1,59.17,43.52,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T05:50:00.000000,Great Britain,Great Britain,GB,154.33,234.25,59.15,43.52, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T05:55:00.000000,Great Britain,Great Britain,GB,154.03,233.93,59.19,43.55, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T06:00:00.000000,Great Britain,Great Britain,GB,165.49,247.11,56.14,41.61,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T06:05:00.000000,Great Britain,Great Britain,GB,165.41,247.0,56.15,41.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T06:10:00.000000,Great Britain,Great Britain,GB,165.41,247.0,56.15,41.63,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T06:15:00.000000,Great Britain,Great Britain,GB,165.33,246.92,56.16,41.67, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T06:20:00.000000,Great Britain,Great Britain,GB,165.31,246.88,56.17,41.67, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T06:25:00.000000,Great Britain,Great Britain,GB,165.31,246.88,56.17,41.67,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T06:30:00.000000,Great Britain,Great Britain,GB,175.46,258.73,53.42,39.71, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T06:35:00.000000,Great Britain,Great Britain,GB,175.41,258.66,53.43,39.72, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T06:40:00.000000,Great Britain,Great Britain,GB,175.41,258.66,53.43,39.72, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T06:45:00.000000,Great Britain,Great Britain,GB,175.32,258.58,53.45,39.75,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T06:50:00.000000,Great Britain,Great Britain,GB,175.29,258.54,53.45,39.76,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T06:55:00.000000,Great Britain,Great Britain,GB,175.29,258.54,53.45,39.76,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T07:00:00.000000,Great Britain,Great Britain,GB,187.8,272.64,50.43,36.65,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T07:05:00.000000,Great Britain,Great Britain,GB,187.77,272.61,50.44,36.65, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T07:10:00.000000,Great Britain,Great Britain,GB,187.77,272.61,50.44,36.65, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T07:15:00.000000,Great Britain,Great Britain,GB,187.63,272.44,50.47,36.69,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T07:20:00.000000,Great Britain,Great Britain,GB,187.62,272.43,50.47,36.69,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T07:25:00.000000,Great Britain,Great Britain,GB,187.62,272.43,50.47,36.69, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T07:30:00.000000,Great Britain,Great Britain,GB,189.13,275.92,49.9,36.51,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T07:35:00.000000,Great Britain,Great Britain,GB,189.12,275.9,49.9,36.52, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T07:40:00.000000,Great Britain,Great Britain,GB,189.12,275.9,49.9,36.52,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T07:45:00.000000,Great Britain,Great Britain,GB,189.13,275.91,49.89,36.51, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T07:50:00.000000,Great Britain,Great Britain,GB,189.15,275.92,49.89,36.51,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T07:55:00.000000,Great Britain,Great Britain,GB,189.15,275.92,49.89,36.51,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T08:00:00.000000,Great Britain,Great Britain,GB,181.84,264.81,52.12,37.1, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T08:05:00.000000,Great Britain,Great Britain,GB,181.85,264.82,52.12,37.09,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T08:10:00.000000,Great Britain,Great Britain,GB,181.85,264.82,52.12,37.09,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T08:15:00.000000,Great Britain,Great Britain,GB,181.86,264.83,52.12,37.09,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T08:20:00.000000,Great Britain,Great Britain,GB,181.86,264.83,52.12,37.09, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T08:25:00.000000,Great Britain,Great Britain,GB,181.86,264.83,52.12,37.09,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T08:30:00.000000,Great Britain,Great Britain,GB,182.67,266.12,51.69,36.73, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T08:35:00.000000,Great Britain,Great Britain,GB,182.68,266.14,51.69,36.72, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T08:40:00.000000,Great Britain,Great Britain,GB,182.68,266.14,51.69,36.72, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T08:45:00.000000,Great Britain,Great Britain,GB,182.76,266.2,51.68,36.71,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T08:50:00.000000,Great Britain,Great Britain,GB,182.74,266.18,51.69,36.71, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T08:55:00.000000,Great Britain,Great Britain,GB,182.74,266.18,51.69,36.71,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T09:00:00.000000,Great Britain,Great Britain,GB,174.8,255.12,53.95,36.98,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T09:05:00.000000,Great Britain,Great Britain,GB,174.79,255.1,53.95,36.98, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T09:10:00.000000,Great Britain,Great Britain,GB,174.79,255.1,53.95,36.98,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T09:15:00.000000,Great Britain,Great Britain,GB,174.95,255.28,53.93,36.96, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T09:20:00.000000,Great Britain,Great Britain,GB,174.94,255.27,53.93,36.96,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T09:25:00.000000,Great Britain,Great Britain,GB,174.94,255.27,53.93,36.96,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T09:30:00.000000,Great Britain,Great Britain,GB,179.31,260.6,52.93,35.87, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T09:35:00.000000,Great Britain,Great Britain,GB,179.31,260.6,52.93,35.87,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T09:40:00.000000,Great Britain,Great Britain,GB,179.31,260.6,52.93,35.87, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T09:45:00.000000,Great Britain,Great Britain,GB,179.11,260.27,52.97,35.9, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T09:50:00.000000,Great Britain,Great Britain,GB,179.12,260.28,52.97,35.9,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T09:55:00.000000,Great Britain,Great Britain,GB,179.12,260.28,52.97,35.9, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T10:00:00.000000,Great Britain,Great Britain,GB,177.72,259.39,53.26,35.98,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T10:05:00.000000,Great Britain,Great Britain,GB,177.74,259.42,53.26,35.98, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T10:10:00.000000,Great Britain,Great Britain,GB,177.74,259.42,53.26,35.98,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T10:15:00.000000,Great Britain,Great Britain,GB,177.64,259.28,53.28,36.0,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T10:20:00.000000,Great Britain,Great Britain,GB,177.65,259.29,53.28,36.0,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T10:25:00.000000,Great Britain,Great Britain,GB,177.65,259.29,53.28,36.0,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T10:30:00.000000,Great Britain,Great Britain,GB,180.79,263.22,52.62,35.42,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T10:35:00.000000,Great Britain,Great Britain,GB,180.79,263.23,52.62,35.42,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T10:40:00.000000,Great Britain,Great Britain,GB,180.79,263.23,52.62,35.42, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T10:45:00.000000,Great Britain,Great Britain,GB,180.74,263.16,52.64,35.44, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T10:50:00.000000,Great Britain,Great Britain,GB,180.74,263.17,52.64,35.44,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T10:55:00.000000,Great Britain,Great Britain,GB,180.75,263.17,52.64,35.44, nationalgrideso.com; elexon.co.uk,false,""
2025-12-29T11:00:00.000000,Great Britain,Great Britain,GB,179.92,262.16,52.71,35.74,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T11:05:00.000000,Great Britain,Great Britain,GB,179.97,262.21,52.7,35.73,elexon.co.uk;  nationalgrideso.com,false,""
2025-12-29T11:10:00.000000,Great Britain,Great Britain,GB,179.97,262.21,52.7,35.73,elexon.co.uk;  nationalgrideso.com,false,""
